Name,Phone,Address,Phone2,URL,Email,"Price Level",Class,Price,"Best Price","Average Price",Amenities
"Hotel Windsor Suites & Convention Bangkok","+66 2 262 1234","10/1 Sukhumvit Soi 20 Sukhumvit Road, Bangkok 10110 Thailand","+66 2 262 1234",http://www.windsorsuiteshotel.com/,rsvn@windsorsuiteshotel.com,$,4.0,"$47 - $87",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Kitchenette,Restaurant,Room Service,Shuttle Bus service,Spa,Suites,Swimming Pool,Wheelchair access"
"Win Long Place Hotel & Apartment","+66 2 639 1160","1179/42 Soi Charoenkrung 47, Charoenkrung Road Bangrak, Bangkok 10500 Thailand","+66 2 639 1160",http://www.winlongplace.com/,info@winlongplace.com,$,3.0,"$34 - $53",,,"Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Spa,Suites"
"Ramada D'MA Bangkok","+66 2 650 0288","11091/388 New Petchburi Road Rajthevee, Bangkok 10400 Thailand","+66 2 650 0288",http://www.ramada.com/hotels/hotel-overview?hotel_id=18535&cid=whg_raa_ta_bizlist_propsite&wid=ps:addppc_bl&reg=appc-_-TABZLPP-_-18535-_-RAAUS,N/A,$,3.5,"$55 - $168",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool,Wheelchair access"
"Villa Phra Sumen Bangkok","+66 80 085 0085","457 Phra Sumen Road Bavorn Niwet, Phra Nakhon, Bangkok 10200 Thailand","+66 80 085 0085",http://www.villaphrasumen.com,info@villaphrasumen.com,$,0.0,"$77 - $142",,,"Business Center with Internet Access,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Room Service,Suites"
"Novotel Bangkok Platinum Pratunam","+66 2 160 7100","220 Petchaburi Road, Bangkok 10400 Thailand","+66 2 160 7100",http://logp3.xiti.com/gopc.url?xts=201912&xtor=adc-5107-[Tripadvisor]-[TH]-[0]-[0]-[0]&url=http://www.accorhotels.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=7272&merchantid=PAR-TH&sourceid=Trip-7272-BusList,N/A,$$,4.0,"$89 - $138",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Suites,Swimming Pool,Wheelchair access"
"Majestic Suites","+66 2 656 8220","110-110/1 Sukhumvit Road, Bangkok 10110 Thailand","+66 2 656 8220",http://www.majesticsuites.com/,resv@majesticsuites.com,$,3.0,"$43 - $63",,,"Business Center with Internet Access,Free High Speed Internet ( Wi-Fi ),Restaurant,Room Service"
"Amari Buriram United","+66 44 111 444","444 Moo 15, Buriram-Prakonchai Road, Buriram 31000 Thailand","+66 44 111 444",http://www.amari.com/buriram-united/?utm_source=tripadvisor&utm_medium=bl&utm_content=website&utm_campaign=ABU,N/A,$,4.0,"$41 - $80",,,"Bar / Lounge,Beverage Selection,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Suites,Swimming Pool"
"BEST WESTERN PLUS Vineyard Inn & Suites",800-568-8520,"142 Lake St, Penn Yan, NY 14527",800-568-8520,http://clk.atdmt.com/IWC/go/473231951/direct/01/?href=http://m.bestwestern.com/mt/book.bestwestern.com/bestwestern/productInfo.do?propertyCode=33130&iata=00170230&sob=TRIPMOB&cm_mmc=TripAdvisor-_-Mobile-_-BusList-_-Links&unSearchOpen=true,N/A,$$,2.5,"$123 - $208",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Pets Allowed ( Dog / Pet Friendly ),Suites,Swimming Pool,Wheelchair access"
"Krabi Tropical Beach Resort","+66 75 662 161","194/13 Moo 5, Fossil Shell Road, Ao Namao Beach, Sai Thai, Krabi Town 81000 Thailand","+66 75 662 161",https://www.facebook.com/pages/Krabi-Tropical-Beach-Resort/1392301037658275,rsvn@krabitropical.com,$,3.5,"$38 - $65",,,"Bar / Lounge,Beach,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Kitchenette,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Shuttle Bus service,Swimming Pool,Airport Transportation"
"Le Coral Hideaway Beyond Phuket","+66 76 679 888","9/9 Moo 8 Natai Beach, Thai Mueang 82120 Thailand","+66 76 679 888",http://www.coralhideaway.com/,info@coralhideaway.com,$$$$,4.5,"$213 - $456",,,"Bar / Lounge,Beach,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Shuttle Bus service,Spa,Suites,Swimming Pool,Wheelchair access"
"Koh Yao Yai Village","+66 76 363 700","78 Moo 4, Ko Yao Yai 82160 Thailand","+66 76 363 700",http://www.kohyaoyaivillage.com/index.html,bookwithme@kohyaoyaivillage.com,$$,4.0,"$72 - $307",,,"Restaurant,Room Service,Spa,Suites,Swimming Pool"
"The Racha","+66 76 355 455","42/12-13 Moo 5 Rawai, Muang, Phuket 83130 Thailand","+66 76 355 455",http://www.theracha.com,reservation@theracha.com,$$$$,5.0,"$235 - $972",,,"Bar / Lounge,Beach,Beverage Selection,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Restaurant,Room Service,Spa,Suites,Swimming Pool,Airport Transportation"
"InterContinental Samui Baan Taling Ngam Resort",877-859-5095,"295 Moo 3, Taling Ngam Beach, Taling Ngam, Ko Samui 84140 Thailand",877-859-5095,http://www.intercontinental.com/redirect?path=hd&brandCode=ic&hotelCode=usmks&regionCode=1&localeCode=en&cm_mmc=mdpr-_-TripAdvisorUS-_-BLwebsite-_-IC_USMKS&_PMID=99618083,N/A,$$$$,5.0,"$247 - $660",,,"Bar / Lounge,Beach,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Shuttle Bus service,Spa,Suites,Swimming Pool"
"Conrad Koh Samui Residences","+66 77 915 888","49/8-9 Moo 4, Hillcrest Road, Taling Ngam, Ko Samui Thailand","+66 77 915 888",http://ad.doubleclick.net/ddm/clk/282248171;109041903;x?http://hilton.co.th/koh-samui-hotels/conrad-koh-samui/index.html?WT.mc_id=zMWWAAA0EA1WW2DMH3Meta4DGGeneric7GW842004&utm_source=intlmeta&utm_medium=intlmeta&utm_campaign=intlmeta,Conrad_Koh_Samui_Residences@conradhotels.com,$$$$,0.0,"$707 - $1,683",,,"Bar / Lounge,Beach,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Room Service,Spa,Swimming Pool"
"Ammos Hotel","+30 2821 033003","Irakli Avgoula, Agii Apostoli, Chania Town, Crete 73100 Greece","+30 2821 033003",http://www.AmmosHotel.com,ammos@otenet.gr,$$,3.5,"$150 - $305",N/A,N/A,"Casino and Gambling,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Restaurant,Room Service,Suites,Swimming Pool"
"Deep Blue Sea at Georgioupolis","+30 2825 083009","Georgioupoli, Georgioupolis, Apokoronas, Crete 730 07 Greece","+30 2825 083009",http://www.deepblue-gr.com,info@deepblue-gr.com,$,0.0,"$38 - $58",N/A,N/A,"Beach,Kitchenette,Restaurant,Room Service"
"Lambrinos Suites","+30 694 577 8468","Platanias, Platanias, Crete 73014 Greece","+30 694 577 8468",http://www.lambrinossuites.gr/,lambrinossuites@yahoo.gr,$,2.0,"$32 - $601",,,"Bar / Lounge,Beverage Selection,Free High Speed Internet ( Wi-Fi ),Kitchenette,Swimming Pool,Wheelchair access"
"Epimenidis Hotel","+30 2821 060229","Agia Marina - Platanias Chania Crete, Agia Marina, Crete Greece","+30 2821 060229",http://www.epimenidishotel.com,reservations@epimenidishotel.com,$,1.0,"$43 - $59",,,"Bar / Lounge,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Kitchenette,Restaurant,Room Service,Suites,Swimming Pool,Wheelchair access"
"La Maison Ottomane","+30 2821 008796","32 Parodos Kanevaro Crete, Chania Town, Crete 73100 Greece","+30 2821 008796",http://www.lamaisonottomane.com,reception@lamaisonottomane.com,$$$,5.0,"$153 - $268",,,"Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Room Service,Shuttle Bus service,Suites"
"Renieris Hotel","+30 2821 068763","Psathi Hill 1, Kato Stalos, Crete 73100 Greece","+30 2821 068763",http://www.renierishotel.gr,info@renierishotel.gr,$,2.0,"$51 - $103",,,"Bar / Lounge,Beach,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Suites,Swimming Pool"
"Porto Veneziano Hotel","+30 2821 027100","Akti Enoseos & Glafkou Old Town, Venetian Harbor, Chania Town, Crete 73132 Greece","+30 2821 027100",http://www.portoveneziano.gr/,hotel@portoveneziano.gr,$$,3.0,"$100 - $142",,,"Bar / Lounge,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Suites,Wheelchair access"
"Casa Leone Boutique Hotel","+30 2821 076762","1st side street Theotokopoulou 18 Old Harbor, Chania Town, Crete 73100 Greece","+30 2821 076762",http://www.casa-leone.com,info@casa-leone.com,$$,4.0,"$121 - $212",,,"Free Breakfast,Free High Speed Internet ( Wi-Fi )"
"Hotel Splanzia","+30 2821 045313","20 Daskalogianni Str, Chania Town, Crete 73100 Greece","+30 2821 045313",http://www.splanzia.com/en/hotel,info@splanzia.com,$$,3.0,"$111 - $154",,,"Bar / Lounge,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Room Service,Spa"
"Minoa Palace Resort & Spa","+30 2821 036511","Platanias, Chania, Platanias, Crete 73014 Greece","+30 2821 036511",http://www.minoapalace.gr,reservation@minoapalace.gr,$$$$,5.0,"$124 - $1,181",,,"Bar / Lounge,Beach,Beverage Selection,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Spa,Suites,Swimming Pool,Wheelchair access"
"Libyan Princess Hotel","+30 2823 042030","Paleochora, Paleochora, Crete Greece","+30 2823 042030",http://www.libyanprincess.gr/,info@libyanprincess.gr,$$,5.0,"$77 - $982",,,"Bar / Lounge,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Suites,Swimming Pool,Wheelchair access"
"Santa Marina Plaza","+30 2821 036860","Agia Marina, Crete 73014 Greece","+30 2821 036860",http://www.santamarina-plaza.gr/default.aspx?lang=en,reservations@giannoulishotels.com,$$,5.0,"$65 - $171",,,"Bar / Lounge,Beach,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free Parking,Restaurant,Room Service,Suites,Swimming Pool,Wheelchair access"
"Amphora Hotel","+30 2821 093224","2nd Passage of Theotokopoulou str Old Venetian Harbor, Chania Town, Crete 73131 Greece","+30 2821 093224",http://www.amphora.gr,amphora@amphora.gr,$$,4.0,"$97 - $167",,,"Free High Speed Internet ( Wi-Fi ),Children Activities ( Kid / Family Friendly ),Restaurant,Room Service"
"Grand Bay Beach Resort","+30 2824 083380","Kolymbari, Crete 73006 Greece","+30 2824 083380",http://www.grandbay.gr/default.aspx?lang=en,reservations@giannoulishotels.com,$,4.0,"$71 - $196",,,"Bar / Lounge,Beach,Fitness Center with Gym / Workout Room,Free Breakfast,Free Parking,Children Activities ( Kid / Family Friendly ),Kitchenette,Restaurant,Room Service,Suites,Swimming Pool,Wheelchair access,Airport Transportation"
"Elia Hotel & Spa","+30 2824 083056","Ano Vouves, Kolymvari, Kolymbari, Crete 73006 Greece","+30 2824 083056",http://www.elia-crete.com.gr,info@elia-crete.com.gr,$$,3.5,"$102 - $220",,,"Bar / Lounge,Free Parking,Restaurant,Swimming Pool"
Georgia-Vicky,"+30 694 489 7911","Akrotiri Peninsula, Stavros, Crete 73100 Greece","+30 694 489 7911",http://www.georgia-vicky.com,info@georgia-vicky.com,$,0.0,"$56 - $83",,,"Free Parking,Children Activities ( Kid / Family Friendly ),Kitchenette,Pets Allowed ( Dog / Pet Friendly ),Ski-In / Ski-Out,Swimming Pool"
"Kiani Beach Resort","+30 2825 032300","Chania, Kalami, Kalyves Village Crete, Kalami, Apokoronas, Crete 73003 Greece","+30 2825 032300",http://www.kianibeach.gr/default.aspx?lang=en,info@kianibeach.com,$$$,5.0,"$131 - $269",,,"Bar / Lounge,Beach,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Kitchenette,Restaurant,Room Service,Suites,Swimming Pool,Wheelchair access"
"Hotel Ionas","+30 2821 055090","Kallinikou Sparpaki & Sorvolou, Chania Town, Crete 73100 Greece","+30 2821 055090",http://www.ionashotel.com,info@ionashotel.com,$$,3.0,"$83 - $142",,,"Free High Speed Internet ( Wi-Fi ),Wheelchair access"
"Cavo Spada Luxury Resort & Spa","+30 2824 022121","Rapaniana, Kolymbari, Crete Greece","+30 2824 022121",http://www.cavospada.gr/default.aspx?lang=en,reservations@giannoulishotels.com,$$,5.0,"$102 - $248",,,"Bar / Lounge,Beach,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Shuttle Bus service,Spa,Suites,Swimming Pool,Wheelchair access"
"Kristall Suites","+30 2821 060716","Kato Stalos, Crete 731 00 Greece","+30 2821 060716",http://www.kristallsuites.com,marytsichlaki@gmail.com,$,0.0,"$43 - $88",,,"Beach,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Kitchenette,Pets Allowed ( Dog / Pet Friendly ),Suites,Wheelchair access"
"The Chill Resort & Spa, Koh Chang","+66 39 552 555","19/21 Moo 4 Kai Bae Beach, Ko Chang 23170 Thailand","+66 39 552 555",http://www.thechillresort.com/,thechill@thechillkohchang.com,$$,4.0,"$105 - $391",,,"Bar / Lounge,Beach,Beverage Selection,Business Center with Internet Access,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Spa,Suites,Swimming Pool,Wheelchair access,Airport Transportation"
"Panviman Resort Koh Chang","+66 39 551290-6","8/15 Khlong Phrao Beach, Ko Chang 23170 Thailand","+66 39 551290-6",http://www.panviman.com,gm_kohchang@panviman.com,$$$,4.0,"$68 - $1,049",,,"Bar / Lounge,Beach,Beverage Selection,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Restaurant,Room Service,Shuttle Bus service,Spa,Swimming Pool,Airport Transportation"
"Garden Resort","+66 39 557 260","98/22 Moo 4 Kai Bae, Ko Chang 23170 Thailand","+66 39 557 260",http://www.gardenresortkohchang.com,reservation@gardenresortkohchang.com,$,3.0,"$34 - $132",,,"Bar / Lounge,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Suites,Swimming Pool"
"Sea View Resort & Spa Koh Chang","+66 39 552 888","63 Moo 4, Ko Chang 23170 Thailand","+66 39 552 888",http://www.seaviewkohchang.com,reservation@seaviewkohchang.com,$$,4.0,"$63 - $206",,,"Bar / Lounge,Beach,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Parking,Restaurant,Room Service,Shuttle Bus service,Spa,Suites,Swimming Pool"
"Gajapuri Resort & Spa","+66 89 204 1919","19/19 Moo 4, Moo Baan Klongprao Tumbol Koh Chang, Ko Chang 23170 Thailand","+66 89 204 1919",http://www.gajapuri.com,gaja@gajapuri.com,$$,4.0,"$75 - $176",,,"Bar / Lounge,Beach,Beverage Selection,Business Center with Internet Access,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Spa,Suites,Swimming Pool,Wheelchair access,Airport Transportation"
"Chivapuri Beach Resort Koh Chang","+66 39 558 203","117 Moo 1, Bang Bao Koh Chang Tai, Ko Chang 23170 Thailand","+66 39 558 203",http://chivapuriresort.com/,info@chivapuriresort.com,$$,4.0,"$72 - $266",,,"Bar / Lounge,Beach,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool,Wheelchair access"
"Kwaimaipar Orchid Resort Spa & Wellness","+66 80 197 2850","39/12 Moo1, Bai Lan Bay, Ko Chang Tai, Ko Chang 23170 Thailand","+66 80 197 2850",http://www.kwaimaiparresort.com,kwaimaiparresort@gmail.com,$,3.0,"$26 - $87",,,"Bar / Lounge,Business Center with Internet Access,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Swimming Pool,Airport Transportation"
"Na Tara Resort","+66 39 552 288","15/19 Moo 1, Ko Chang 23170 Thailand","+66 39 552 288",http://www.natararesort.com/,reservation@natararesort.com,$,3.5,"$66 - $91",,,"Bar / Lounge,Beach,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Kitchenette,Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool,Wheelchair access"
"Porto Kalamaki Hotel Apartments","+30 2821 032990","Kalamaki, Chania Town, Crete 73100 Greece","+30 2821 032990",http://www.porto-kalamaki.gr/,reservations@porto-kalamaki.gr,$,2.0,"$31 - $68",,,"Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Restaurant,Room Service,Swimming Pool,Wheelchair access"
"Spilia Village Hotel","+30 2824 083300","Spilia Kolimbari, Chania Town, Crete 730 06 Greece","+30 2824 083300",http://www.spiliavillage.gr,info@spiliavillage.gr,$$,4.0,"$124 - $358",,,"Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Swimming Pool"
"BEST WESTERN Inn of Chandler",800-568-8520,"950 N Arizona Ave, Chandler, AZ 85224",800-568-8520,http://clk.atdmt.com/IWC/go/473231951/direct/01/?href=http://m.bestwestern.com/mt/book.bestwestern.com/bestwestern/productInfo.do?propertyCode=03134&iata=00170230&sob=TRIPMOB&cm_mmc=TripAdvisor-_-Mobile-_-BusList-_-Links&unSearchOpen=true,N/A,$,0.0,"$86 - $100",,,"Business Center with Internet Access,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Swimming Pool,Wheelchair access"
"Homewood Suites by Hilton Phoenix Chandler Fashion Center",855-277-4942,"1221 S. Spectrum Boulevard, Chandler, AZ 85286",855-277-4942,http://ad.doubleclick.net/clk;259353445;83191743;p?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081209&redirectURL=http%3A%2F%2Fhomewoodsuites3.hilton.com%2Fen%2Fhotels%2FArizona%2FPHXCLHW%2Findex.html,N/A,$$,3.0,"$130 - $232",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Pets Allowed ( Dog / Pet Friendly ),Suites,Swimming Pool,Wheelchair access"
"Hampton Inn & Suites Phoenix Chandler Fashion Center",855-271-3622,"1231 S Spectrum Blvd, Chandler, AZ 85286",855-271-3622,http://ad.doubleclick.net/clk;259345781;83205888;z?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081209&redirectURL=http%3A%2F%2Fhamptoninn3.hilton.com%2Fen%2Fhotels%2FArizona%2FPHXCRHX%2Findex.html,N/A,$$,2.5,"$102 - $168",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Suites,Swimming Pool,Wheelchair access"
"Hilton Phoenix Chandler",855-271-3621,"2929 West Frye Road, Chandler, AZ 85224",855-271-3621,http://ad.doubleclick.net/clk;259339295;83202665;s?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081209&redirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2FArizona%2FPHXCHHF%2Findex.html,N/A,$$,3.5,"$136 - $233",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Swimming Pool,Wheelchair access"
"Comfort Inn Chandler",855-849-1513,"7400 West Boston St., Chandler, AZ 85226",855-849-1513,http://www.comfortinn.com/hotel-chandler-arizona-AZ373?source=pmftripblaw&pmf=tripbl,N/A,$,2.5,"$62 - $130",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Pets Allowed ( Dog / Pet Friendly ),Suites,Swimming Pool,Wheelchair access"
"Hyatt Place Phoenix Chandler-Fashion Center","+1 888-882-1234","3535 W Chandler Blvd., Chandler, AZ 85226-5018","+1 888-882-1234",http://chandler.place.hyatt.com/en/hotel/home.html?src=corp_tripadvisor_businesslisting_phxzc_en_mobile&code=TB,N/A,$$,2.0,"$122 - $232",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Pets Allowed ( Dog / Pet Friendly ),Suites,Swimming Pool,Wheelchair access"
